experimentID,condition,region,histogram_kind,time_interval,delta_time,start_time,end_time,minimal_pixel_num,N,log10(N),mean,median,10th_pctl,25th_pctl,90th_pctl,75th_pctl,95th_pctl
73,Rac1,out_SF,distances_AD,P5_P7,2.0,5.0,7.0,5000.0,135317.0,5.131352360843048,280.60989435518,252.16561414149936,91.0645463615388,170.68514926264808,498.4619599475014,383.06445028174255,573.3214529074129
74,Rac1,out_SF,distances_AD,P5_P7,2.0,5.0,7.0,5000.0,517654.0,5.714039574227041,297.04286485941566,270.64373407187577,70.00926088115907,146.09461798751306,544.3896875822329,417.22978393911285,656.2059740672752
75,Rac1,out_SF,distances_AD,P5_P7,2.0,5.0,7.0,5000.0,645707.0,5.810035494544131,319.8394444157034,296.4311172411002,84.70695614770013,165.73756630284416,601.287517019884,442.91738710673866,697.0957319772197
76,Rac1,out_SF,distances_AD,P5_P7,2.0,5.0,7.0,5000.0,95710.0,4.98095731622962,329.2815646866422,288.4111198296019,77.7709853481049,146.63435309629398,645.7138496728312,442.9629405180926,865.2572310945812
77,Rac1,out_SF,distances_AD,P5_P8,3.0,5.0,8.0,5000.0,483167.0,5.684097264588003,560.3100867064512,454.95238886870766,103.31729402536558,231.28332659109796,1248.5477125858865,824.9799174086462,1380.818394057363
78,Rac1,out_SF,distances_AD,P5_P8,3.0,5.0,8.0,5000.0,391227.0,5.592428819393623,345.9374212822709,341.97056152088214,86.03619492418497,171.6165576231183,615.6667939810274,505.2243718612302,671.2838086859313
79,Rac1,out_SF,distances_AD,P5_P8,3.0,5.0,8.0,5000.0,615782.0,5.7894269898368655,312.2868475321993,292.66737736709445,90.38885907402609,170.93084125745716,569.1058865735503,433.0094241711227,652.3917627868178
80,Rac1,out_SF,distances_AD,P5_P8,3.0,5.0,8.0,5000.0,583278.0,5.765875596078932,282.92249046294387,266.1279004648376,75.25443314541222,148.27735220861814,522.1311900921397,404.5179582366321,575.5303949251085
82,Rac1,out_SF,distances_AD,P5_P9,4.0,5.0,9.0,5000.0,318425.0,5.503007157482161,692.2315077792928,649.2002679730522,197.13202449052676,357.7117131600076,1244.997652649472,967.0050755844953,1508.6781079154282
83,Rac1,out_SF,distances_AD,P5_P9,4.0,5.0,9.0,5000.0,229835.0,5.361416165124384,548.3483867918247,544.4862818351742,156.00225874475163,319.9221577013838,917.3236077822587,769.6187398861207,1022.1231700931554
84,Rac1,out_SF,distances_AD,P5_P9,4.0,5.0,9.0,5000.0,1799053.0,6.255043957824978,313.7439088377106,287.12969593243724,75.15053088704697,155.46005437966727,588.4266466052081,449.63849938997873,682.1319592393038
184,Rac1,out_SF,distances_AD,P5_P6,1.0,5.0,6.0,5000.0,154166.0,5.187988604321136,287.94547588491724,268.5820060404875,65.01437297146433,137.0078276300511,534.013758798962,412.3304508321447,600.1285703183225
185,Rac1,out_SF,distances_AD,P5_P6,1.0,5.0,6.0,5000.0,109416.0,5.039080833913569,343.9713605172968,333.32633151739753,98.64560384759007,200.89757898036987,571.5481112204777,499.6112656808963,596.8851607162052
186,Rac1,out_SF,distances_AD,P5_P6,1.0,5.0,6.0,5000.0,270465.0,5.432111072435803,309.98249791676915,298.137269089233,77.62989572299834,157.92164100281502,562.7852560303967,436.4935859318135,625.9311185863467
187,Rac1,out_SF,distances_AD,P5_P6,1.0,5.0,6.0,5000.0,295869.0,5.471099463862149,267.943617691655,235.4638713394626,71.2424578082586,128.84531794452914,515.2724059414924,378.56018040976835,581.272914364343
188,Rac1,out_SF,distances_AD,P5_P6,1.0,5.0,6.0,5000.0,297033.0,5.472804701579014,338.6117713559757,321.36868984538523,69.03299614063921,141.69444139602805,660.8627980906689,490.5760414326941,767.9444225798028
189,Rac1,out_SF,distances_AD,P5_P6,1.0,5.0,6.0,5000.0,331510.0,5.520496633432544,332.44279146613775,307.03770989591465,97.72368965051861,184.15871845375685,566.423305887226,444.9813415592231,730.6718392685748
190,Rac1,out_SF,distances_AD,P5_P6,1.0,5.0,6.0,5000.0,265066.0,5.423354024378276,313.22929821686137,277.80242981661695,82.1659144852286,155.4757694803522,636.0623179367439,432.11311610060864,694.8538134089501
191,Rac1,out_SF,distances_AD,P5_P6,1.0,5.0,6.0,5000.0,228697.0,5.35926046765882,335.1327577142586,314.35080507875466,75.5646658654355,150.66597,639.4645366045695,500.8347120796752,698.7848192237793
192,Rac1,out_SF,distances_AD,P5_P7,2.0,5.0,7.0,5000.0,181417.0,5.258677980961467,387.82356675989087,320.70520258080916,104.52199067608534,175.54506337833573,785.4734491950911,555.4348696094742,875.4436838299924
193,Rac1,out_SF,distances_AD,P5_P7,2.0,5.0,7.0,5000.0,298962.0,5.475615990200353,328.09319511837305,299.08814105977547,92.24484744833345,163.34024414313146,609.0671019022835,461.3337376515102,719.5229506051162
