experimentID,condition,region,histogram_kind,time_interval,delta_time,start_time,end_time,minimal_pixel_num,N,log10(N),mean,median,10th_pctl,25th_pctl,90th_pctl,75th_pctl,95th_pctl
156,Cdc42,in_SF,distances_VD,P5_P7,2.0,5.0,7.0,5000.0,271983.0,5.434541759780813,1028.084671868628,1112.0626788998773,357.66641655258155,748.1699546327254,1539.7369917294418,1361.7445015222004,1615.1286461691402
157,Cdc42,in_SF,distances_VD,P5_P7,2.0,5.0,7.0,5000.0,181679.0,5.259304730768718,725.9552237650229,691.0406670597305,422.4222288167925,543.3990605528061,1119.7875318638294,880.6890138616058,1187.2199773794775
158,Cdc42,in_SF,distances_VD,P5_P7,2.0,5.0,7.0,5000.0,173584.0,5.239509691854602,747.1351855421884,719.0953735368595,421.29032283941604,514.2890577093272,1142.8579160066693,966.3272426805352,1246.1244993826494
159,Cdc42,in_SF,distances_VD,P5_P7,2.0,5.0,7.0,5000.0,710303.0,5.8514436489402435,948.0854580040632,876.4389503026886,388.0889464469475,576.8704184015578,1576.9228331756426,1360.1640032736364,1633.8595364909538
160,Cdc42,in_SF,distances_VD,P5_P7,2.0,5.0,7.0,5000.0,519276.0,5.715398250751363,843.8910228211298,863.8945732053486,433.23626912745885,610.7082923743371,1233.6825021513296,1061.6108208684618,1354.818656414943
161,Cdc42,in_SF,distances_VD,P5_P7,2.0,5.0,7.0,5000.0,168168.0,5.225743359205182,674.9355054342268,620.4324838020407,377.2390868256009,501.35553985349446,1047.7121219249266,796.1029046773729,1289.103478765221
162,Cdc42,in_SF,distances_VD,P5_P8,3.0,5.0,8.0,5000.0,598095.0,5.776770171779293,866.4169653013397,842.640225636229,437.0800375010126,600.9528477238123,1348.1949664081658,1131.0628086009033,1458.311060183099
163,Cdc42,in_SF,distances_VD,P5_P8,3.0,5.0,8.0,5000.0,762795.0,5.882407837651988,801.3968184063731,818.8523055894341,326.43794206398036,580.6035498080627,1242.9099361552749,1041.4840071975934,1335.2540599015251
164,Cdc42,in_SF,distances_VD,P5_P8,3.0,5.0,8.0,5000.0,509071.0,5.706778357499522,909.0682701243363,912.8712987424856,544.900229615598,720.8611792902487,1297.7652879278592,1126.5868261637836,1359.8394347038236
165,Cdc42,in_SF,distances_VD,P5_P8,3.0,5.0,8.0,5000.0,1061278.0,6.025829161518279,693.0337547665198,699.1470643025475,337.46734443744725,500.45629613717915,1062.2106328813818,879.6925498834995,1110.7251667130902
166,Cdc42,in_SF,distances_VD,P5_P8,3.0,5.0,8.0,5000.0,819159.0,5.913368207157928,788.8623778260932,718.4812223701346,397.40193374691603,552.407301169587,1312.175639535408,1019.6831065681233,1405.1044629597352
167,Cdc42,in_SF,distances_VD,P5_P8,3.0,5.0,8.0,5000.0,1039475.0,6.016814048749152,987.9307185428096,1033.0613480909126,509.6988044165803,695.3663157455479,1410.703467640111,1286.3361551174462,1470.398809756046
168,Cdc42,in_SF,distances_VD,P5_P8,3.0,5.0,8.0,5000.0,772477.0,5.8878855574537825,757.786243401129,721.8987971020595,433.5259546177624,563.4385100411879,1105.7084894753716,947.4477640087015,1272.8332279692363
169,Cdc42,in_SF,distances_VD,P5_P8,3.0,5.0,8.0,5000.0,236951.0,5.374658545884398,1003.0361376584228,963.6181817488871,685.8110602957375,826.7555930623453,1394.499141655065,1179.1435815617365,1483.3797567222946
170,Cdc42,in_SF,distances_VD,P5_P8,3.0,5.0,8.0,5000.0,1001612.0,6.000699519043835,977.3554020782943,996.9390688632902,667.6601028335166,823.3968571392763,1256.0280450301198,1136.1446114867333,1341.0531576157714
171,Cdc42,in_SF,distances_VD,P5_P8,3.0,5.0,8.0,5000.0,881308.0,5.945127712412016,964.1081015656496,959.5658938758405,640.6774000344134,793.1690229413643,1321.1359506846798,1150.1045027044077,1367.8672169254396
172,Cdc42,in_SF,distances_VD,P5_P8,3.0,5.0,8.0,5000.0,1726770.0,6.237234494844298,865.5731523569739,867.2595197873397,451.4819702474302,647.3786185184506,1294.2775088704736,1036.7726285462954,1508.0374915437408
173,Cdc42,in_SF,distances_VD,P5_P8,3.0,5.0,8.0,5000.0,1509492.0,6.178830815692961,968.6759423156926,1003.6611232135035,518.2256549487255,695.6828301249587,1390.6707446532296,1239.7818892807977,1451.6914179026758
174,Cdc42,in_SF,distances_VD,P5_P8,3.0,5.0,8.0,5000.0,1310316.0,6.117376044134152,731.573347431324,668.3605306430654,310.79255455337517,449.65337809776076,1230.0023218161864,1008.2408702662049,1354.1366560330077
175,Cdc42,in_SF,distances_VD,P5_P8,3.0,5.0,8.0,5000.0,1296738.0,6.112852237727588,913.3541862811793,903.0880420118148,460.8983761942026,651.1378139260808,1364.8985260150196,1161.7510744435167,1506.4058426981544
176,Cdc42,in_SF,distances_VD,P5_P8,3.0,5.0,8.0,5000.0,283991.0,5.45330457697566,930.2928660133986,967.4014385780961,510.424816752737,776.9015155257262,1237.4187693344,1129.0182894236063,1309.2831338509882
177,Cdc42,in_SF,distances_VD,P5_P8,3.0,5.0,8.0,5000.0,471002.0,5.673022751262908,973.6523501482435,963.1461612698104,606.1378928524122,775.7255086351663,1370.7586527120807,1168.2107280005366,1455.5399062785125
178,Cdc42,in_SF,distances_VD,P5_P9,4.0,5.0,9.0,5000.0,2116807.0,6.325681263000052,806.45444431793,815.1480734702644,555.1943875496686,675.0523284873705,1057.2389774880028,934.462123766609,1108.4597273425572
236,Cdc42,in_SF,distances_VD,P5_P9,4.0,5.0,9.0,5000.0,2658824.0,6.424689590299382,913.1286059228241,883.4395342283366,553.25007603344,687.9806931116568,1322.097493093322,1128.4668244381337,1444.5756717785873
179,Cdc42,in_SF,distances_VD,P5_P9,4.0,5.0,9.0,5000.0,694034.0,5.841380746608591,912.7705116928587,889.4709135159828,446.09189219556623,594.1121785082747,1366.8047048802296,1187.090868454486,1488.6405226977183
180,Cdc42,in_SF,distances_VD,P5_P9,4.0,5.0,9.0,5000.0,806960.0,5.90685200782019,1060.1993738502676,1098.9106915205332,557.2563380332203,858.4623886991129,1464.885638840057,1285.2053795984239,1524.3146309554625
181,Cdc42,in_SF,distances_VD,P5_P9,4.0,5.0,9.0,5000.0,732804.0,5.864987831256391,720.3500936465576,722.409931756522,392.7054107833794,544.6888472816636,1064.253058271596,894.174726056759,1143.018646881348
182,Cdc42,in_SF,distances_VD,P5_P9,4.0,5.0,9.0,5000.0,542703.0,5.734562222316245,750.2582152897713,703.5412618207532,444.34643483847844,549.0295444997296,1141.886236635987,925.4999920131285,1216.7023378772783
183,Cdc42,in_SF,distances_VD,P5_P9,4.0,5.0,9.0,5000.0,2650124.0,6.42326619516543,881.1871603451647,829.5078926586416,406.46654033162,587.257102495046,1453.7033632583305,1151.0913018523288,1598.0831743858685
231,Cdc42,in_SF,distances_VD,P8_P9,1.0,8.0,9.0,5000.0,278940.0,5.44551079656673,1062.4500878761442,1019.4436505168237,452.61025646849953,555.2489855348836,1784.1635268249493,1574.5040182464222,1863.9907153441402
232,Cdc42,in_SF,distances_VD,P8_P9,1.0,8.0,9.0,5000.0,388712.0,5.589627948023443,925.3096226839699,869.8491516996174,416.42436204258684,612.485959054145,1567.586875475188,1238.2197936107832,1685.1985467045074
233,Cdc42,in_SF,distances_VD,P8_P9,1.0,8.0,9.0,5000.0,837823.0,5.923152278483993,877.055680008817,818.9272423243069,454.43525122325246,619.3551224153446,1346.6023916253394,1183.9744575653804,1434.0764766987022
234,Cdc42,in_SF,distances_VD,P8_P9,1.0,8.0,9.0,5000.0,350536.0,5.544732626577956,949.717376240156,1012.5899373866132,370.3157436644729,591.7523003754318,1434.7493501714223,1296.901866992357,1486.1110836880277
235,Cdc42,in_SF,distances_VD,P8_P9,1.0,8.0,9.0,5000.0,375052.0,5.574091485720858,903.9570412455818,905.6556745452556,332.41681067088064,517.1038057571673,1456.185977335097,1307.8677427325067,1509.6612870495474
237,Cdc42,in_SF,distances_VD,P5_P6,1.0,5.0,6.0,5000.0,108063.0,5.0336770200730685,815.5635608634836,805.5791525791335,561.5837407476768,659.4452309215818,1039.1595783331197,987.0880461950337,1052.8085259182558
50,Cdc42,in_SF,distances_R,P5_P6,1.0,5.0,6.0,5000.0,131127.0,5.117692125280469,1350.365399680297,1344.105615468146,1144.7438180304289,1239.1760980187767,1564.6363607169071,1458.6948708275083,1636.3909038193665
51,Cdc42,in_SF,distances_R,P5_P6,1.0,5.0,6.0,5000.0,112252.0,5.0501940875927405,1411.7409289516381,1389.001734471119,1211.883347540849,1279.5454615809458,1621.0523536714388,1532.5202850654293,1678.5135275456353
52,Cdc42,in_SF,distances_R,P5_P6,1.0,5.0,6.0,5000.0,117608.0,5.070436864577579,1380.3961524555389,1340.5663897243512,1195.897533978247,1256.708774636956,1654.068774454929,1445.4913980407794,1822.368473229212
53,Cdc42,in_SF,distances_R,P5_P6,1.0,5.0,6.0,5000.0,93278.0,4.969779225683855,1315.7410734530952,1312.2906049165179,1116.2662177130169,1197.9238217490802,1517.3779260869821,1435.787295977971,1569.7801384381048
54,Cdc42,in_SF,distances_R,P5_P6,1.0,5.0,6.0,5000.0,214167.0,5.330752553227862,1378.247379736722,1363.7608951033817,1179.8801628358867,1262.0971895571408,1600.2283016709193,1480.6949539811808,1656.6249655860004
