experimentID,condition,region,histogram_kind,time_interval,delta_time,start_time,end_time,minimal_pixel_num,N,log10(N),mean,median,10th_pctl,25th_pctl,90th_pctl,75th_pctl,95th_pctl
94,control,in_SF,distances_AV,P5_P7,2.0,5.0,7.0,5000.0,373899.0,5.572754303626906,0.45148512259548823,0.45646242595769304,0.34106044956078596,0.3850465700436061,0.5491391322971696,0.5145100920683954,0.578231089209773
95,control,in_SF,distances_AV,P5_P7,2.0,5.0,7.0,5000.0,139305.0,5.143966704603715,0.42243702512636966,0.40305790039348566,0.3011419192794007,0.3479385023228625,0.5784414639287143,0.50765647396497,0.6410105149608264
96,control,in_SF,distances_AV,P5_P8,3.0,5.0,8.0,5000.0,828837.0,5.9184691301149135,0.4500871413290464,0.4506994813395522,0.3072709184488936,0.37440443646746957,0.5749858179176315,0.5345769753884536,0.5866523543350759
97,control,in_SF,distances_AV,P5_P8,3.0,5.0,8.0,5000.0,355151.0,5.5504130418543935,0.5072273482217455,0.5308688533962175,0.3437436135816041,0.41642310810550026,0.6388126213130942,0.608599262229034,0.6662754976950287
98,control,in_SF,distances_AV,P5_P8,3.0,5.0,8.0,5000.0,1002849.0,6.001235545778516,0.47366239155774353,0.4532625488385769,0.3502673782477844,0.39923080030309194,0.6024625426022339,0.5570452609337939,0.6331193875813842
99,control,in_SF,distances_AV,P5_P8,3.0,5.0,8.0,5000.0,823570.0,5.915700518286264,0.4560782157860651,0.4461279436322467,0.34796224043174395,0.38772401402008094,0.5689096990937633,0.5378449885400065,0.5839539884954018
100,control,in_SF,distances_AV,P5_P8,3.0,5.0,8.0,5000.0,361502.0,5.558110704359626,0.4411339943073918,0.4159420916624346,0.32491330785482286,0.35453985151933676,0.5581307847379402,0.5275086205571422,0.6149569304812722
101,control,in_SF,distances_AV,P5_P8,3.0,5.0,8.0,5000.0,272429.0,5.435253336242248,0.49895514049776013,0.5121330319371781,0.36623977969269195,0.47241710104025747,0.5710931455217444,0.5492003647964612,0.5801629723261648
102,control,in_SF,distances_AV,P5_P6,1.0,5.0,6.0,5000.0,70883.0,4.850542090028461,0.4962233722354649,0.5348744214325328,0.29899845495887395,0.41885154495146887,0.6317206156317003,0.5932716537278153,0.6528610706363235
104,control,in_SF,distances_AV,P8_P9,1.0,8.0,9.0,5000.0,246611.0,5.392012444249801,0.45507001855215024,0.47772965224267394,0.2767375613304768,0.3771810050625085,0.5865643531195459,0.5467523433484253,0.6418104908310176
106,control,in_SF,distances_AV,P5_P6,1.0,5.0,6.0,5000.0,11572.0,4.063408424975945,0.4753464643202134,0.4681245011171643,0.3502247695161391,0.40019476071873505,0.5887209978289307,0.5662816694754365,0.60481759949433
107,control,in_SF,distances_AV,P5_P8,3.0,5.0,8.0,5000.0,707751.0,5.849880491663669,0.5599907094407023,0.5884442688911734,0.3420615511592113,0.5183628441228665,0.6948015241686186,0.6422932956600369,0.7246859352669474
108,control,in_SF,distances_AV,P5_P7,2.0,5.0,7.0,5000.0,186013.0,5.269543297072612,0.4577351907159653,0.44419288574654336,0.3421634713716762,0.3873242101927218,0.5797502015626005,0.5315058807041291,0.6184892801135119
109,control,in_SF,distances_AV,P5_P7,2.0,5.0,7.0,5000.0,345177.0,5.538041849888291,0.4470501873667483,0.4258078925599491,0.3094475436326739,0.36668175216716614,0.6164203300423639,0.542847343153919,0.6497351756501464
110,control,in_SF,distances_AV,P5_P7,2.0,5.0,7.0,5000.0,439253.0,5.6427147363118895,0.4828690717144454,0.5030004034715099,0.32295832601822005,0.3790299463329939,0.6350606922760769,0.5648199341573503,0.6648884704545313
111,control,in_SF,distances_AV,P5_P7,2.0,5.0,7.0,5000.0,220516.0,5.343440106092362,0.49082058450743443,0.5045212171680578,0.33124988555398954,0.3939306838962373,0.636895116413785,0.5879601881665651,0.653508129718714
112,control,in_SF,distances_AV,P5_P7,2.0,5.0,7.0,5000.0,210665.0,5.323592387675066,0.482502835189902,0.47378849846708193,0.3822736010144008,0.42297135252178314,0.6042594535103626,0.5345873037174178,0.6228704032498903
