experimentID,condition,region,histogram_kind,time_interval,delta_time,start_time,end_time,minimal_pixel_num,N,log10(N),mean,median,10th_pctl,25th_pctl,90th_pctl,75th_pctl,95th_pctl
229,Rac1,out_SF,distances_VD,P8_P9,1.0,8.0,9.0,5000.0,321989.0,5.507841035295515,342.87625488365575,299.24205597984985,29.69208172076057,102.13622510253771,792.528805962504,503.57551282831315,905.1837676794511
230,Rac1,out_SF,distances_VD,P8_P9,1.0,8.0,9.0,5000.0,277380.0,5.4430751438217255,224.27934277411512,171.6606031030998,18.61693420328116,69.07126651425122,509.09525386480533,329.099678897642,602.8335439096523
61,Rac1,out_SF,distances_R,P5_P6,1.0,5.0,6.0,5000.0,205263.0,5.312310672000863,640.5268571917146,665.6443565975569,318.84333187167925,485.07784881362545,922.482763187151,820.8498496346814,966.6392706823823
62,Rac1,out_SF,distances_R,P5_P6,1.0,5.0,6.0,5000.0,150132.0,5.176473270139521,595.0415565669102,633.2700109636437,257.0417310045234,453.7627887246742,869.7035931,764.5162215500172,930.7658053535071
63,Rac1,out_SF,distances_R,P5_P6,1.0,5.0,6.0,5000.0,262205.0,5.418640969015795,534.6735567057343,551.8625539654057,261.18264121226724,388.77068247953804,778.9778604462985,687.3997310843083,810.8533265735842
64,Rac1,out_SF,distances_R,P5_P6,1.0,5.0,6.0,5000.0,84167.0,4.925141847709758,508.05696515879725,526.8478316052496,231.9548653941302,363.93132762208114,760.1869962954064,672.1494496313805,799.1368251684368
65,Rac1,out_SF,distances_R,P5_P6,1.0,5.0,6.0,5000.0,97595.0,4.989427568404057,587.1682189582131,611.6875639796493,261.5754155073142,432.71418357154937,866.8852122400891,767.8728968801566,915.6066761586621
66,Rac1,out_SF,distances_R,P5_P6,1.0,5.0,6.0,5000.0,52534.0,4.720440469750197,532.3619220884062,560.3265750270821,228.96391249407085,295.3089550141983,848.3825601334618,717.4902507853199,899.2915959756996
67,Rac1,out_SF,distances_R,P5_P6,1.0,5.0,6.0,5000.0,14910.0,4.173477643452994,508.43986338520443,555.0908617428188,202.70331521014919,402.15438299548583,717.8545007967198,631.8398754542815,774.8213000250404
68,Rac1,out_SF,distances_R,P5_P6,1.0,5.0,6.0,5000.0,7332.0,3.865222456290179,546.0106611407017,588.0189610247501,247.84767790390572,409.5721527208474,783.2427675387357,715.7342014209753,800.0794936645314
